movie_info_ID,title,year,imdb_score,original_language,budget,revenue,country
7331,Red Cliff Part II (2009),2009,73,Chinese,80000000,121059225,AU
7332,Maximum Overdrive (1986),1986,58,English,10000000,7433663,US
7333,Pleasure Guide (2017),2017,10,Korean,201940000,38157314,KR
7334,Tod@s Caen (2019),2019,78," Spanish, Castilian",116600000,586907459,MX
7335,Hackers (1996),1996,63,English,20000000,7563728,AU
7336,The Legend of Hei (2019),2019,84,Chinese,9237023,48045728,CN
7337,Derailed (2006),2006,63,English,22000000,57520063,AU
7338,Minions: Home Makeover (2010),2010,68,English,112200000,663675216,US
7339,Superior Firepower: Making 'Aliens' (2003),2003,76,English,62400000,804760468,US
7340,The Covenant (2006),2006,55,English,20000000,38164784,US
7341,Christmas Full of Grace (2022),2022,58,Portuguese,157600000,277948016,BR
7342,Agent Cody Banks (2004),2004,54,English,25000000,58240458,AU
7343,Scooby-Doo and the Ghoul School (1988),1988,74,English,102800000,525922995,US
7344,Miss Bala (2019),2019,64,English,15000000,15364632,US
7345,The Jurassic Games (2018),2018,47,English,28000000,1174698,US
7346,Rudolph the Red-Nosed Reindeer (1968),1968,74,English,157000000,334738382,AU
7347,The Hunchback of Notre Dame (1956),1956,66,French,100000000,325500000,FR
7348,Team America: World Police (2004),2004,67,English,20000000,50948811,AU
7349,Nancy Drew and the Hidden Staircase (2019),2019,66,English,17000000,624549,US
7350,My Brother's Wife 3: The Woman Downstairs (2017),2017,60,Korean,73800000,346352260,KR
7351,Temptation: Confessions of a Marriage Counselor (2013),2013,65,English,95600000,305560367,US
7352,Our House (2018),2018,56,English,78000000,716266600,CA
7353,Sounds Like Love (2021),2021,65," Spanish, Castilian",131500000,146729703,ES
7354,Air Bud (1997),1997,55,English,3000000,27788649,US
7355,Black Sheep (2007),2007,57,English,5580000,4947717,AU
7356,Final Score (2018),2018,61,English,20000000,239332447,US
7357,Magic in the Moonlight (2014),2014,65,English,16800000,51029361,AU
7358,Father Christmas Is Back (2021),2021,47,English,147200000,862005430,GB
7359,Out of Death (2021),2021,59,English,10330000,95813,AU
7360,No Reservations (2007),2007,65,English,28000000,91943956,AU
7361,Upside Down (2013),2013,63,English,50000000,26387039,AU
7362,Wild Flowers (2022),2022,65," Spanish, Castilian",95600000,305560367,ES
7363,The Little Vampire 3D (2021),2021,61,English,10000000,182327208,AU
7364,Bliss (2021),2021,56,English,47600000,671705693,US
7365,Mulan: Rise of a Warrior (2009),2009,75,Chinese,12000000,13380561,AU
7366,Cat People (1982),1982,60,English,12500000,21000000,AU
7368,Broken Idol: The Undoing of Diomedes Díaz (2022),2022,73," Spanish, Castilian",53600000,682429959,CO
7369,Max Payne (2008),2008,54,English,35000000,87775050,AU
7370,Field of Dreams (1989),1989,71,English,15000000,84431625,US
7371,Memories (1995),1995,74,Japanese,136400000,606426125,JP
7372,Girl (2020),2020,62,English,1750000,8719182,CA
7373,The Grandmaster (2014),2014,66,Cantonese,3860000,64076736,AU
7374,King of New York (1990),1990,67,English,119200000,217489781,US
7375,Lakeview Terrace (2008),2008,59,English,20000000,44821299,AU
7376,Sudden Death (1996),1996,59,English,35000000,64350171,AU
7377,Assimilate (2019),2019,65,English,91400000,433532498,US
7378,Splash (1984),1984,63,English,8000000,62599495,AU
7379,Snow Buddies (2008),2008,61,English,4000000,50802372,AU
7380,The Lost Daughter (2021),2021,66,English,45310000,14521,GB
7381,Red Sonja (1985),1985,53,English,17900000,6908640,AU
7382,Cell (2016),2016,47,English,4385000,1133031,AU
7383,Disney Princess Enchanted Tales: Follow Your Dreams (2007),2007,66,English,118800000,439832736,US
7384,50/50 (2012),2012,72,English,8000000,41334735,AU
7385,Om Shanti Om (2007),2007,70,Hindi,9100000,37707444,IN
7386,The 9th Life of Louis Drax (2017),2017,64,English,108000000,413080320,GB
7387,The Midnight Meat Train (2008),2008,61,English,15000000,3533227,US
7388,Tokyo Train Girls 3: The Sensuous Nurse (2008),2008,46,Japanese,89200000,450005002,JP
7389,Lego DC Batman: Family Matters (2019),2019,71,English,96800000,762961688,DK
7390,Miss Americana (2020),2020,79,English,173000000,558338403,US
7391,Case Closed: Countdown to Heaven (2001),2001,72,Japanese,117600000,399292267,JP
7392,Escape to Victory (1981),1981,69,English,10000000,27453418,US
7393,No Bears (2022),2022,71,Persian,26730400,1067495,US
7394,Jamon Jamon (1992),1992,63," Spanish, Castilian",100760000,558095583,ES
7395,Hellraiser: Judgment (2018),2018,51,English,350000,426290,US
7396,Vegas Vacation (1997),1997,61,English,25000000,36400360,AU
7397,The Kid (2000),2000,65,English,65000000,69688384,AU
7399,Step Up: Year of the Dance (2019),2019,60,Chinese,93600000,186333762,UA
7400,Fear (1996),1996,64,English,87400000,431611098,AU
7401,Pornography in Denmark (1970),1970,48,German,148800000,665830147,DE
7402,Breakdown (1997),1997,68,English,36000000,50159144,AU
7403,Acts of Vengeance (2017),2017,59,English,10000000,320705,US
7404,Quills (2000),2000,71,English,13500000,11732088,US
7405,Reprisal (2018),2018,53,English,123800000,697811060,US
7406,The Postman Always Rings Twice (1981),1981,65,English,12000000,44200000,US
7407,The Intern - A Summer of Lust (2019),2019,52,English,111940000,638332462,DE
7408,Hole in One (2009),2009,41,English,69200000,160644775,US
7409,Obscene House: Slave Wife (2020),2020,10,Korean,201940000,38157314,KR
7410,Monster High: Great Scarrier Reef (2016),2016,77,English,105640000,909434313,US
7411,What a Girl Wants (2003),2003,62,English,25000000,37216643,US
7412,The Spy Who Dumped Me (2018),2018,64,English,40000000,78998245,AU
7413,Official Competition (2022),2022,68," Spanish, Castilian",103040000,412503777,AU
7414,Sweetwater (2023),2023,0,English,213000000,175269998,US
7415,Honk for Jesus. Save Your Soul. (2022),2022,56,English,7396000,2144225,US
7416,Cléo from 5 to 7 (1962),1962,77,French,114200000,736329646,FR
7417,A Model Kidnapping (2019),2019,59,English,147400000,488588497,US
7418,Tale of Tales (2015),2015,64,Italian,12000000,5500277,AU
7419,The Pirates! In an Adventure with Scientists! (2012),2012,64,English,60000000,123054041,AU
7420,Hachiko (1987),1987,76,Japanese,104600000,363454431,JP
7421,DPMI-019 キャンギャル狂想脚 美月恋 (2017),2017,0,Japanese,167540000,175269998,JP
7422,"A Fairly Odd Movie: Grow Up, Timmy Turner! (2011)",2011,49,English,122800000,574573700,US
7423,Think Like a Man Too (2014),2014,64,English,24000000,70027933,US
7424,Uncanny Annie (2019),2019,62,English,73400000,248833858,US
7425,Sing Street (2016),2016,79,English,4000000,13624522,AU
7426,Monster Family (2017),2017,60,English,21203585,26441892,DE
7427,Horizon Line (2021),2021,57,English,110400000,318117812,GB
7428,Hotel for Dogs (2009),2009,61,English,35000000,122357172,AU
7429,A Trip to the Moon (1907),1907,80,French,5985,39962472,AU
7430,"Game Over, Man! (2018)",2018,55,English,68800000,213739675,AU
7431,Serenity (2019),2019,54,English,39000000,40319440,US
7433,My Cousin Rachel (2017),2017,57,English,9806709,9200168,AU
7434,The Darkest Hour (2011),2011,53,English,34800000,64626786,US
7435,The White Haired Witch of Lunar Kingdom (2014),2014,61,Chinese,111000000,365372568,CN
7436,Charade (1963),1963,77,English,4000000,13475000,US
7437,Go (1999),1999,68,English,6500000,28451622,US
7438,Jo Pil-ho: The Dawning Rage (2019),2019,61,Korean,81400000,342214087,KR
7439,In the Name of the Father (1994),1994,79,English,13000000,65796862,AU
7440,Fright Night (2011),2011,62,English,30000000,40520649,US
7441,Dolores Claiborne (1995),1995,73,English,102800000,457793077,AU
7442,Aloha (2015),2015,55,English,37000000,25387091,AU
7443,Dark Crimes (2018),2018,45,English,4480393,2264858,US
7444,The Two Popes (2019),2019,75,English,515001,232638,AU
7445,About Cherry (2012),2012,45,English,2500000,8315,US
7446,The Taking of Pelham 1 2 3 (2009),2009,63,English,100000000,150166126,AU
7447,City Lights (1931),1931,83,English,1500000,4250000,US
7448,Father of the Year (2018),2018,54,English,76000000,152911218,US
7449,Afro Samurai: Resurrection (2009),2009,70,English,150000000,434975079,US
7450,Loving Memories (2023),2023,60,French,90800000,875949977,FR
7451,El gerente (2022),2022,81," Spanish, Castilian",110000000,681644523,AR
7452,Pooh's Grand Adventure: The Search for Christopher Robin (1997),1997,72,English,69500000,573242065,US
7453,Sense and Sensibility (1996),1996,75,English,16500000,134993774,AU
7454,The Perfect Dictatorship (2014),2014,73," Spanish, Castilian",140000000,456083328,MX
7455,Forbidden Empire (2014),2014,59,Russian,26000000,34592118,RU
7456,Midnight Express (1978),1978,75,English,2300000,35000000,AU
7457,A Christmas Mystery (2022),2022,67,English,134800000,585808333,US
7458,Solomon Kane (2010),2010,60,English,40000000,22024849,AU
7459,Life-Size (2000),2000,62,English,7000000,146599211,AU
7460,Doctor Strange (2007),2007,68,English,165000000,676343174,US
7461,A Perfect Ending (2012),2012,64,English,175000,183640445,US
7462,Last Sister Class (2020),2020,50,Korean,175600000,288568132,KR
7463,Polaroid (2019),2019,60,English,143400000,431166526,US
7464,That's Amor (2022),2022,51,English,71600000,618529101,US
7465,Flight of the Phoenix (2005),2005,60,English,75000000,34009180,AU
7466,Le Chef (2012),2012,62,French,15440000,306724,AU
7467,Inmate Zero (2020),2020,63,English,141129,184351589,US
7468,Sabrina (2018),2018,54,Indonesian,58000000,87100000,ID
7469,Rise of the Legend (2014),2014,62,Chinese,16140689,30932534,CN
7470,Repossessed (1990),1990,51,English,3900000,1382462,US
7471,"The Good, the Bad, the Weird (2008)",2008,72,Korean,10000000,118630661,KR
7472,Lake Placid: Legacy (2018),2018,52,English,173000000,287132333,US
7473,Lovers and Other Relatives (1974),1974,56,Italian,88200000,557019596,IT
7474,Arn: The Knight Templar (2009),2009,63,Swedish,25000000,234882878,AU
7475,Before the Fall (2005),2005,71,German,4500000,3764219,DE
7476,Work It (2020),2020,76,English,127300000,737876730,AU
7477,Vampires (1998),1998,63,English,20000000,20268825,US
7478,Heart Shot (2022),2022,56,English,52000000,530453911,US
7479,100 Streets (2016),2016,62,English,110800000,408974526,US
7480,Without Saying Goodbye (2022),2022,73," Spanish, Castilian",110800000,327683157,PE
7481,Color of Night (1995),1995,58,English,40000000,19726050,AU
7482,The Flowers of War (2013),2013,75,Chinese,94000000,95311434,AU
7483,Blindness (2008),2008,65,English,25000000,20052958,BR
7484,Wild Strawberries (2005),2005,81,Swedish,174400000,895189907,AU
7485,Something's Gotta Give (2004),2004,66,English,80000000,266685242,AU
7486,Shakespeare in Love (1999),1999,69,English,26000000,279500000,AU
7487,The Photographer: Murder in Pinamar (2022),2022,77," Spanish, Castilian",62100000,534518566,AR
7488,Bone Tomahawk (2015),2015,68,English,2000000,475846,US
7489,The Thaw (2009),2009,57,English,154400000,397125734,DE
7490,"Chill Out, Scooby-Doo! (2007)",2007,76,English,125800000,738390235,US
7491,Detective Conan: Captured in Her Eyes (2000),2000,74,Japanese,112800000,674087982,JP
7492,Brimstone (2017),2017,71,English,13000000,158013832,AU
7493,Pale Rider (1985),1985,72,English,6900000,41410568,US
7494,Romeo & Juliet (2013),2013,68,English,52260004,1162635,US
7495,The Do-Over (2016),2016,57,English,131800000,341078050,AU
7496,Forsaken (2016),2016,61,English,18000000,0,AU
7497,Little Richard: I Am Everything (2023),2023,0,English,141600000,175269998,US
7498,In the Blood (2014),2014,59,English,10000000,68082313,US
7499,Bingo (1991),1991,50,English,10000000,8667684,US
7500,Charlie Wilson's War (2008),2008,66,English,75000000,119483446,AU
7501,Dragon Ball: Goku's Traffic Safety (1988),1988,67,Japanese,159400000,335498978,JP
7502,The Love Witch (2016),2016,64,English,37445000,228894,US
7503,Disclosure (1995),1995,62,English,55000000,212200000,AU
7504,Stuber (2019),2019,67,English,16000000,29634023,AU
7505,Normal (2008),2008,55,English,2500000,6637749,AU
7506,Open Water 2: Adrift (2007),2007,55,English,1200000,1382654,US
7507,American Ninja (1986),1986,59,English,1000000,10499694,AU
7508,Falling Inn Love (2019),2019,65,English,81000000,383536021,US
7509,Tolkien (2019),2019,70,English,20000000,8969227,AU
7510,Life of Crime (2014),2014,57,English,12000000,265452,US
7511,M (1931),1931,81,German,100060000,491362200,DE
7512,Nim's Island (2008),2008,59,English,37000000,101857425,AU
7513,The Captive (2014),2014,58,English,12670000,1075178,AU
7514,Company of Heroes (2013),2013,53,English,71400000,451651282,AU
7515,Perdida (2018),2018,62," Spanish, Castilian",667000,100216295,AR
7516,Serial Mom (1994),1994,68,English,13000000,7881335,US
7517,"Spring, Summer, Fall, Winter... and Spring (2003)",2003,78,Korean,27073270,8945072,KR
7518,Doraemon: Nobita's Dinosaur (2006),2006,74,Japanese,117600000,773393740,JP
7519,Zarnitsa (2021),2021,50,Russian,151600000,665194474,RU
7520,The Last Summer (2019),2019,60,English,82000000,322575336,US
7521,Pumpkinhead (1988),1988,63,English,3500000,4385516,US
7522,OSS 117: Lost in Rio (2009),2009,71,French,31165200,104600242,FR
7523,Mysterious Island (1961),1961,64,English,2000000,211802400,US
7524,Analyze This (1999),1999,65,English,30000000,176885658,AU
7525,Homeward Bound II: Lost in San Francisco (1996),1996,65,English,52000000,32709423,US
7526,Dragon Quest: Your Story (2019),2019,68,Japanese,94400000,408556335,JP
7527,Dog Day Afternoon (1975),1975,78,English,1800000,46665856,AU
7528,The Siege (1998),1998,63,English,70000000,116625798,AU
7529,The Salvation (2014),2014,64,Danish,14000000,2947737,AU
7530,The Land Before Time IX: Journey to Big Water (2002),2002,63,English,131400000,262387752,US
7531,Jackie Chan: My Story (1998),1998,63,English,90000000,433079565,US
7532,Appointment with Death (1988),1988,61,English,7000000,960040,US
7533,Cave (2016),2016,43,Norwegian,112300000,615996146,NO
7534,The Wedding Planner (2001),2001,59,English,28000000,94728529,AU
7535,Tom and Jerry: Shiver Me Whiskers (2006),2006,69,English,122900000,587489065,US
7536,Children of the Living Dead (2001),2001,34,English,500000,1240261,US
7537,Annie Hall (1977),1977,78,English,4000000,38252270,US
7538,Prostitution (2016),2016,50,Korean,175600000,288568132,KR
7539,I Give My First Love to You (2009),2009,74,Japanese,108000000,715993426,JP
7540,Children of the Corn V: Fields of Terror (1998),1998,40,English,1650000,1240261,US
7541,Sleeping with the Enemy (1991),1991,65,English,19000000,174999005,AU
7542,Tiger Running (2023),2023,0,Thai,264940000,175269998,TH
7543,Smokey and the Bandit II (1980),1980,56,English,17000000,66132626,AU
7544,Hui Buh und das Hexenschloss (2022),2022,57,German,205000000,592706910,DE
7545,A Christmas Story Christmas (2022),2022,66,English,56700000,401827894,US
7546,The Visual Effects of 'Scary Movie 4' (2006),2006,43,English,45000000,178262620,US
7547,Barbershop: The Next Cut (2016),2016,63,English,20000000,54404202,AU
7548,Pamasahe (2022),2022,64,Tagalog,80400000,411716817,PH
7549,Agent Cody Banks 2: Destination London (2004),2004,55,English,26000000,28703083,AU
7550,My Best Friend's Girl (2008),2008,57,English,20000000,34787111,AU
7551,The Horse Whisperer (1998),1998,69,English,60000000,186883563,AU
7552,Madres (2021),2021,60,English,146740000,301123555,US
7553,iBoy (2017),2017,60,English,1500000,23533154,GB
7554,Dope (2015),2015,71,English,7000000,18190831,AU
7555,Out of Sight (1998),1998,67,English,48000000,77562568,US
7556,White Noise (2005),2005,56,English,10000000,92094360,AU
7557,The Gold Rush (1976),1976,80,English,923000,4000000,AU
7558,Winnie the Pooh: A Valentine for You (1999),1999,65,English,147000000,790320116,US
7559,Return to Space (2022),2022,65,English,38600000,542233172,US
7560,Unlocked (2020),2020,62,English,38200000,319040588,AU
7561,Mickey's Magical Christmas: Snowed in at the House of Mouse (2001),2001,69,English,116400000,187299322,US
7562,Executive Decision (1996),1996,63,English,55000000,122079192,AU
7563,The Phantom (1996),1996,52,English,45000000,17220599,AU
7564,The Lair of the White Worm (2021),2021,59,English,2500000,1189315,AU
7565,A Private War (2019),2019,68,English,140040000,526730825,AU
7566,The Wizards Return: Alex vs. Alex (2013),2013,69,English,122000000,677272491,US
7567,Cypher (2003),2003,67,English,7500000,898365,AU
7568,Dangerous Liaisons (1989),1989,72,English,24200000,10447579,GB
7570,LEGO® Scooby-Doo! Blowout Beach Bash (2017),2017,74,English,114600000,316508149,US
7571,Marvel One-Shot: Agent Carter (2013),2013,73,English,135000000,616914789,US
7572,The Shepherd: Border Patrol (2008),2008,60,English,8500000,41221919,US
7573,The Time Machine (1960),1960,74,English,80000000,98983590,AU
7574,Stay (2005),2005,66,English,50000000,8342132,AU
7575,The Night of the 12th (2022),2022,72,French,25660000,3467232,AU
7576,Jeepers Creepers Returns (2023),2023,0,English,20000,1240261,PT
7577,Geylang (2023),2023,0,Chinese,223000000,175269998,SG
7578,"Sex, Shame and Tears 2 (2022)",2022,64," Spanish, Castilian",115500000,365470598,MX
7579,Playhouse (2020),2020,53,English,125000000,147540426,GB
7580,Herbie Rides Again (1974),1974,61,English,15102000,38229000,AU
7581,Swiss Army Man (2016),2016,69,English,3000000,5837111,AU
7582,Mockingbird (2014),2014,47,English,118800000,452580073,US
7583,Morgan (2016),2016,58,English,8000000,7298786,AU
7584,An Eye for an Eye (1981),1981,53,English,3820017,7680000,US
7585,Dead Man Down (2013),2013,61,English,30000000,19599974,AU
7586,What We Do in the Shadows (2014),2014,76,English,1600000,6263224,AU
7587,Mimic 2 (2001),2001,53,English,10000000,18052360,US
7588,Clinical (2017),2017,53,English,96200000,322945018,US
7589,Entourage (2015),2015,62,English,30000000,46438538,AU
7590,Dangal (2016),2016,80,Hindi,9500000,305149461,IN
7591,Wheel of Fortune and Fantasy (2022),2022,69,Japanese,108200000,405044027,AU
7592,Altered States (1981),1981,67,English,15000000,19853892,AU
7593,Short Cuts (1993),1993,72,English,23550192,6110979,US
7594,Novitiate (2017),2017,64,English,36345000,580346,US
7595,One Direction: This Is Us (2013),2013,84,English,10000000,68500000,US
7596,Sandy Wexler (2017),2017,55,English,70800000,591573175,US
7597,Dance Flick (2009),2009,46,English,25000000,32224624,US
7598,Drillbit Taylor (2008),2008,58,English,40000000,49686263,AU
7599,Thursday (1998),1998,70,English,42680000,3121,US
7600,Wishmaster 2: Evil Never Dies (1999),1999,54,English,2500000,10531010,US
7601,The Borrowers (1998),1998,60,English,29000000,54045832,AU
7602,Cantinflas (2014),2014,66,English,47220616,319773152,US
7603,Guess Who's Coming to Dinner (1968),1968,76,English,4000000,56666667,AU
7604,Jackass Number Two (2006),2006,65,English,11000000,72778712,AU
7605,The Rhythm Section (2020),2020,56,English,50000000,5983043,AU
7606,Joshua Tree (1994),1994,61,English,9000000,119419806,US
7607,The Boondock Saints II: All Saints Day (2010),2010,60,English,8000000,10629321,AU
7608,Lego DC Comics Super Heroes: The Flash (2018),2018,68,English,10000000,253136523,US
7609,Howard the Duck (1986),1986,54,English,30000000,16295774,AU
7610,Casper's Haunted Christmas (2000),2000,54,English,196400000,564327422,US
7611,Little Witch Academia: The Enchanted Parade (2015),2015,74,Japanese,625000,72289914,JP
7612,Tinker Tailor Soldier Spy (2012),2012,66,English,21000000,81428388,AU
7613,Thoroughbreds (2018),2018,64,English,5000000,3474221,AU
7614,Arthur (2011),2011,56,English,40000000,47787943,AU
7615,The Hills Have Eyes (1977),1977,62,English,17000000,70355813,US
7616,The House That Jack Built (2019),2019,72,English,9800000,5566776,AU
7617,Burning Patience (2022),2022,65," Spanish, Castilian",111600000,534358853,US
7618,The Adventurer: The Curse of the Midas Box (2014),2014,57,English,25000000,0,GB
7619,Alone in the Dark (2005),2005,33,English,20000000,10588079,US
7620,Nocturne (2020),2020,59,English,105600000,765928718,US
7621,Stagecoach (1939),1939,77,English,531374,1103757,US
7622,The Phantom of the Open (2022),2022,69,English,143700000,533458653,AU
7623,Seeking a Friend for the End of the World (2012),2012,66,English,10000000,11766959,AU
7624,The Muppet Movie (1979),1979,71,English,8000000,76657000,AU
7625,Ginger Snaps 2: Unleashed (2004),2004,64,English,190800000,558458343,US
7626,Incoming (2018),2018,43,English,112300000,486430114,US
7627,White Girl (2016),2016,57,English,700000,200242,US
7628,The Runaways (2010),2010,65,English,9500000,5278632,AU
7629,The Order (2004),2004,57,English,35000000,11559747,AU
7630,I Origins (2014),2014,76,English,1000000,852399,AU
7631,The Artist (2011),2011,74,French,16000000,128100584,AU
7632,Toys of Terror (2020),2020,61,English,146500000,321770184,US
7633,Intolerable Cruelty (2003),2003,59,English,60000000,121327628,US
7634,Le Gendarme de Saint-Tropez (1964),1964,71,French,105200000,558301701,FR
7635,Golden Job (2018),2018,65,Cantonese,149000000,251276175,HK
7636,Laruan (2022),2022,47,Tagalog,167000000,660864312,PH
7637,*batteries not included (1988),1988,67,English,25000000,65088797,AU
7638,StreetDance 2 (2012),2012,62,English,126800000,556502850,GB
7639,Good Luck Chuck (2007),2007,59,English,25000000,60709968,AU
7640,"Torrente, the Dumb Arm of the Law (1998)",1998,64," Spanish, Castilian",92000000,379803427,ES
7641,Awake (2007),2007,65,English,8600000,32968648,US
7642,White Boy Rick (2018),2018,63,English,30000000,25947983,US
7643,Sunshine (2007),2007,70,English,40000000,32030610,AU
7644,Playing with Love (1977),1977,52,Italian,111940000,638332462,IT
7645,Cobain: Montage of Heck (2015),2015,77,English,93400000,616715972,AU
7646,Japanese Mom (2017),2017,55,Korean,94000000,537098095,KR
7647,Initial D (2005),2005,68,Cantonese,1549000,7096000,US
7648,The Jewel of the Nile (1986),1986,62,English,25000000,96773200,AU
7649,Brokedown Palace (1999),1999,64,English,25000000,11115766,US
7650,Race to Witch Mountain (2009),2009,58,English,50000000,105103784,AU
7651,Serpico (1974),1974,75,English,3000000,27274150,AU
7652,JFK (1992),1992,76,English,40000000,205400000,AU
7653,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight (2007),2007,65,Japanese,82600000,307390441,JP
7654,The Perfection (2018),2018,65,English,112360000,465264845,US
7655,God of Gamblers (1989),1989,71,Cantonese,26662400,4762337,HK
7656,Revenger (2018),2018,53,Korean,110800000,514469805,KR
7657,Peaceful Warrior (2006),2006,75,English,10000000,3260179,AU
7658,Shaft (1971),1971,65,English,53012938,107190108,US
7660,The Untold Story (1993),1993,60,Cantonese,111000000,536970985,HK
7661,I'm Thinking of Ending Things (2020),2020,66,English,110000000,333736596,AU
7662,"Godzilla, King of the Monsters! (1956)",1956,66,English,25000,2000000,US
7663,The War of the Worlds (1954),1954,68,English,2000000,257720413,AU
7664,The Bad Guys: Reign of Chaos (2019),2019,68,Korean,68400000,396375594,KR
7665,Four Kids and It (2020),2020,64,English,77400000,286421986,IE
7666,The Skeleton Key (2005),2005,66,English,40000000,92256918,AU
7667,Radio (2003),2003,72,English,35000000,53293628,US
7668,Zombies (2018),2018,58,German,125000000,399706279,DE
7669,Sudden Impact (1983),1983,65,English,22000000,150000000,US
7670,One Piece: Heart of Gold (2016),2016,75,Japanese,103800000,449307017,JP
7671,Mission to Mars (2000),2000,60,English,90000000,106000000,AU
7672,Space Cowboys (2000),2000,64,English,65000000,128874043,AU
7673,File 253 (2015),2015,56," Spanish, Castilian",141600000,522659686,MX
7674,Bend It Like Beckham (2002),2002,63,English,3500159,76578641,AU
7675,The Shaggy Dog (2006),2006,49,English,60000000,87123569,US
7676,Three Fugitives (1989),1989,67,English,15000000,40590000,US
7677,Tom and Jerry Meet Sherlock Holmes (2010),2010,66,English,35770488,347988775,US
7678,The Fall of the Roman Empire (1964),1964,65,English,19000000,4750000,US
7679,Far Far Away Idol (2004),2004,63,English,82400000,248659580,US
7680,Four Christmases (2008),2008,58,English,80000000,168311558,AU
7681,A Royal Winter (2017),2017,72,English,106000000,571836976,US
7682,Macario (1960),1960,86," Spanish, Castilian",159600000,997431725,MX
7683,Wild Things 2 (2004),2004,52,English,2800000,5882400,US
7684,The Boy Who Cried Werewolf (2010),2010,65,English,126000000,767609180,US
7685,Feel the Beat (2020),2020,77,English,73400000,1079234048,AU
7686,Out of Time (2003),2003,63,English,50000000,55489826,AU
7687,Critters 2 (1989),1989,60,English,4500000,3813293,AU
7688,In a Valley of Violence (2016),2016,61,English,8800000,53647,US
7689,Galaxy Quest (2000),2000,71,English,45000000,90523726,AU
7690,Not Without My Daughter (1991),1991,66,English,45860000,14789113,US
7691,Inspector Gadget (1999),1999,44,English,75000000,97387965,US
7692,Miss March (2009),2009,55,English,6000000,4713059,US
7693,The Dig (2021),2021,69,English,116000000,887668759,AU
7694,La Chèvre (1981),1981,72,French,99000000,796243101,FR
7695,Hawa (2022),2022,63,French,51600000,249812559,FR
7696,Mr. Holmes (2015),2015,65,English,11000000,29355203,AU
7697,Straw Dogs (1972),1972,71,English,25000000,11253821,GB
7698,Creature from the Black Lagoon (1954),1954,69,English,28920050,1300000,US
7699,Liz and the Blue Bird (2018),2018,72,Japanese,99800000,553635502,JP
7700,Thank You for Your Service (2017),2017,65,English,20000000,9985316,US
7701,The Big Sleep (1946),1946,77,English,1600000,4900000,US
7702,Assassination Classroom (2015),2015,73,Japanese,160800000,345905292,JP
7703,Scooby-Doo! Frankencreepy (2014),2014,78,English,100780000,892986395,AU
7704,Asakusa Kid (2021),2021,68,Japanese,56600000,583921229,US
7705,Dirty Dancing (2017),2017,55,English,6000000,9816585,US
7706,Brazil (1985),1985,77,English,15000000,9934484,AU
7707,Kite (2005),2005,67,Japanese,85400000,435045871,AU
7708,Beasts Clawing at Straws (2020),2020,72,Korean,26268000,5707415,KR
7709,The Bélier Family (2015),2015,69,French,11000000,260243983,AU
7710,Moneyboys (2021),2021,66,Chinese,47220616,319773152,AU
7711,Fate/stay night: Heaven's Feel III. Spring Song (2020),2020,78,Japanese,39461149,20150000,AU
7712,Be with You (2018),2018,83,Korean,961023,18588844,KR
7713,Under the Silver Lake (2019),2019,64,English,8500000,2053469,AU
7714,Mainstream (2021),2021,63,English,5000000,213462544,US
7715,Phantom (2013),2013,58,English,18000000,1199510,AU
7716,The Cabinet of Dr. Caligari (1920),1920,80,German,18000,8811,DE
7717,Savage Dog (2017),2017,52,English,110850080,440492766,US
7718,Sadako DX (2022),2022,41,Japanese,6030000,2352175,JP
7719,Puppet Master (1989),1989,58,English,156800000,566216941,US
7720,The Greatest Game Ever Played (2005),2005,72,English,25000000,15468266,US
7721,Kalashnikov AK-47 (2020),2020,75,Russian,3500000,1593464,RU
7722,El Gringo (2012),2012,62,English,3000000,101510986,US
7723,The Signal (2014),2014,60,English,4000000,2665322,US
7725,The Haunted World of El Superbeasto (2010),2010,60,English,10000000,128116661,AU
7726,Ronal the Barbarian (2011),2011,60,Danish,2485518,2403409,DK
7727,The Incredible Burt Wonderstone (2013),2013,56,English,32000000,27392609,AU
7728,The Tower (2012),2012,70,Korean,108400000,765957562,KR
7729,Prayers for the Stolen (2021),2021,78," Spanish, Castilian",101400000,569937260,AU
7730,Fortress (1993),1993,61,English,12000000,46730578,AU
7731,The Hole in the Ground (2019),2019,56,English,5300000,3373474,IE
7732,Coogan's Bluff (1968),1968,63,English,7338225,3110000,US
7733,Getaway (2013),2013,51,English,18000000,11813989,AU
7734,Brewster's Millions (1985),1985,66,English,20000000,45833132,AU
7735,When a Stranger Calls (2006),2006,57,English,15000000,67215435,AU
7736,Gandhi (1982),1982,75,English,22000000,127767889,AU
7737,Dogville (2004),2004,78,English,10000000,16680836,GB
7738,Cutthroat Island (1995),1995,58,English,92000000,18517322,AU
7739,Anne of Green Gables: The Sequel (1987),1987,80,English,118640000,663820514,CA
7740,Take Down (2016),2016,59,English,164900000,690959382,AU
7741,Eraserhead (1980),1980,74,English,100000,7097971,AU
7742,Greenberg (2010),2010,59,English,20026068,6344112,AU
7743,Firewalker (1986),1986,53,English,18145817,11949484,US
7744,She Devils of the SS (1973),1973,42,German,81300000,820609628,DE
7745,Confidence (2003),2003,62,English,15000000,12970401,US
7746,Ted Bundy: American Boogeyman (2021),2021,72,English,152400000,316334439,US
7747,They Live Inside Us (2020),2020,58,English,70740000,431298841,US
